cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
3768,20,Female,Sao Paolo,Silver,Store,6/8/2023
3769,30,Female,Buenos Aires,Silver,MobileApp,1/20/2025
3770,60,Male,Sao Paolo,Silver,Amazon,4/11/2024
3771,45,Female,Sao Paolo,Silver,Store,3/21/2022
3772,18,Female,Buenos Aires,Silver,Website,5/2/2021
3773,35,Female,Sao Paolo,Gold,Store,3/1/2025
3774,25,Male,Sao Paolo,Silver,Mercado Libre,7/3/2021
3775,18,Female,Buenos Aires,Gold,Store,5/23/2025
3776,25,Male,Buenos Aires,Platinum,Store,11/2/2022
3777,20,Male,Sao Paolo,Silver,Website,2/18/2021
3778,40,Male,Mexico,Platinum,Store,6/30/2021
3779,25,Female,Buenos Aires,Gold,Store,11/18/2024
3780,40,Male,Mexico,Silver,Website,11/17/2024
3781,18,Male,Sao Paolo,Silver,MobileApp,10/3/2024
3782,25,Female,Sao Paolo,Silver,Website,2/8/2025
3783,20,Male,Sao Paolo,Silver,Website,5/21/2021
3784,20,Female,Buenos Aires,Gold,Website,6/14/2022
3785,18,Male,Buenos Aires,Silver,Website,8/3/2025
3786,20,Male,Buenos Aires,Gold,Website,8/7/2022
3787,30,Female,Buenos Aires,Silver,Website,4/16/2022
3788,25,Female,Mexico,Silver,Store,7/10/2024
3789,25,Male,Sao Paolo,Silver,Store,5/23/2021
3790,25,Female,Mexico,Silver,Store,12/8/2022
3791,45,Male,Mexico,Silver,Store,3/15/2024
3792,50,Male,Mexico,Silver,MobileApp,10/21/2021
3793,30,Male,Sao Paolo,Gold,Store,4/11/2025
3794,25,Male,Buenos Aires,Gold,Store,3/13/2025
3795,20,Male,Sao Paolo,Silver,Store,2/26/2022
3796,55,Male,Sao Paolo,Silver,Store,5/14/2025
3797,18,Male,Mexico,Silver,MobileApp,7/18/2022
3798,25,Male,Mexico,Silver,Website,2/21/2022
3799,25,Male,Sao Paolo,Gold,MobileApp,10/23/2022
3800,25,Female,Buenos Aires,Gold,Store,7/2/2023
3801,20,Female,Sao Paolo,Gold,Amazon,2/5/2024
3802,40,Female,Sao Paolo,Silver,Mercado Libre,9/3/2024
3803,20,Male,Sao Paolo,Gold,Website,2/28/2021
3804,35,Female,Mexico,Silver,Amazon,10/13/2023
3805,20,Female,Buenos Aires,Platinum,Website,9/15/2021
3806,18,Male,Buenos Aires,Silver,Amazon,3/4/2023
3807,50,Male,Buenos Aires,Silver,MobileApp,12/19/2024
3808,20,Female,Sao Paolo,Silver,Mercado Libre,6/15/2022
3809,40,Female,Sao Paolo,Silver,Website,6/15/2021
3810,30,Female,Mexico,Gold,MobileApp,11/15/2023
3811,18,Female,Sao Paolo,Gold,Website,1/4/2021
3812,55,Female,Buenos Aires,Silver,Store,1/3/2021
3813,20,Female,Mexico,Gold,Store,2/22/2022
3814,45,Male,Buenos Aires,Silver,Amazon,12/28/2021
3815,20,Male,Sao Paolo,Silver,Store,6/25/2023
3816,45,Female,Sao Paolo,Platinum,Website,1/4/2022
3817,18,Male,Mexico,Gold,Store,6/23/2022
3818,30,Female,Sao Paolo,Silver,Store,5/30/2023
3819,40,Female,Mexico,Silver,Amazon,12/12/2021
3820,50,Female,Sao Paolo,Silver,Amazon,1/1/2023
3821,50,Female,Sao Paolo,Gold,Website,6/16/2023
3822,40,Male,Sao Paolo,Platinum,Store,12/4/2023
3823,45,Male,Sao Paolo,Silver,Website,12/25/2022
3824,20,Male,Mexico,Gold,Store,7/18/2022
3825,25,Female,Sao Paolo,Silver,Store,3/22/2024
3826,25,Female,Sao Paolo,Silver,Store,7/21/2021
3827,25,Female,Sao Paolo,Platinum,Website,11/17/2021
3828,25,Male,Sao Paolo,Silver,Store,4/9/2022
3829,30,Male,Sao Paolo,Silver,Website,11/1/2023
3830,20,Female,Sao Paolo,Gold,Store,5/23/2025
3831,35,Male,Mexico,Silver,Store,6/4/2024
3832,20,Male,Mexico,Silver,Store,9/25/2022
3833,25,Female,Mexico,Platinum,Mercado Libre,11/29/2021
3834,30,Female,Buenos Aires,Gold,Website,2/1/2025
3835,40,Male,Sao Paolo,Gold,Store,1/15/2021
3836,35,Female,Mexico,Silver,Website,12/17/2023
3837,35,Male,Buenos Aires,Silver,Amazon,9/15/2024
3838,20,Female,Sao Paolo,Platinum,MobileApp,12/24/2023
3839,30,Male,Mexico,Silver,MobileApp,8/18/2021
3840,18,Male,Sao Paolo,Silver,Store,1/11/2021
3841,25,Female,Sao Paolo,Silver,Website,7/15/2025
3842,25,Male,Mexico,Silver,MobileApp,6/1/2024
3843,18,Female,Sao Paolo,Silver,Website,10/27/2025
3844,25,Female,Sao Paolo,Gold,Amazon,7/19/2025
3845,55,Female,Sao Paolo,Platinum,Store,8/11/2025
3846,55,Female,Sao Paolo,Silver,Store,10/30/2025
3847,25,Male,Sao Paolo,Gold,Amazon,6/26/2022
3848,18,Female,Mexico,Gold,Website,3/10/2025
3849,20,Male,Mexico,Gold,Store,6/6/2022
3850,25,Male,Mexico,Silver,Store,12/14/2023
3851,50,Female,Sao Paolo,Silver,Amazon,9/18/2025
3852,20,Male,Buenos Aires,Silver,Store,10/9/2025
3853,40,Female,Mexico,Silver,Store,2/6/2023
3854,20,Male,Sao Paolo,Silver,Store,3/26/2024
3855,60,Female,Buenos Aires,Silver,Amazon,10/3/2022
3856,25,Female,Mexico,Silver,Amazon,7/24/2022
3857,40,Male,Mexico,Silver,Website,2/9/2022
3858,25,Female,Sao Paolo,Silver,Website,11/23/2024
3859,35,Female,Sao Paolo,Silver,Store,12/8/2022
3860,20,Male,Buenos Aires,Gold,Store,7/18/2023
3861,20,Male,Mexico,Silver,MobileApp,11/27/2024
3862,50,Female,Mexico,Gold,Store,5/31/2025
3863,50,Male,Mexico,Platinum,Website,1/18/2024
3864,45,Male,Buenos Aires,Gold,Website,8/16/2022
3865,35,Female,Sao Paolo,Gold,Store,7/5/2021
3866,40,Male,Mexico,Platinum,Website,6/14/2023
3867,18,Female,Sao Paolo,Silver,Website,3/20/2021
3868,25,Female,Mexico,Platinum,MobileApp,5/25/2021
3869,25,Female,Mexico,Gold,Store,7/23/2025
3870,35,Male,Sao Paolo,Gold,Store,1/14/2021
3871,25,Male,Mexico,Silver,Website,7/13/2025
3872,20,Male,Sao Paolo,Silver,Mercado Libre,1/2/2021
3873,30,Female,Sao Paolo,Gold,Store,5/31/2022
3874,40,Male,Sao Paolo,Gold,Mercado Libre,1/26/2023
3875,25,Male,Sao Paolo,Gold,MobileApp,3/7/2021
3876,20,Male,Sao Paolo,Silver,MobileApp,9/3/2021
3877,20,Male,Sao Paolo,Silver,Store,6/14/2025
3878,20,Male,Mexico,Silver,Store,12/24/2024
3879,25,Female,Mexico,Silver,Store,9/10/2025
3880,35,Male,Mexico,Silver,Store,7/26/2022
3881,35,Male,Sao Paolo,Silver,Mercado Libre,6/9/2024
3882,35,Male,Buenos Aires,Silver,Store,3/12/2022
3883,25,Female,Mexico,Silver,Website,12/19/2021
3884,40,Female,Sao Paolo,Silver,Store,9/8/2025
3885,20,Male,Buenos Aires,Platinum,MobileApp,11/10/2022
3886,30,Female,Sao Paolo,Gold,Store,1/18/2022
3887,40,Male,Mexico,Gold,Store,9/30/2025
3888,20,Female,Sao Paolo,Silver,Store,12/20/2023
3889,20,Male,Sao Paolo,Gold,MobileApp,4/15/2022
3890,45,Female,Buenos Aires,Silver,Store,12/5/2024
3891,25,Female,Sao Paolo,Platinum,Store,1/12/2024
3892,35,Female,Sao Paolo,Gold,Store,3/15/2021
3893,18,Male,Buenos Aires,Silver,Mercado Libre,8/27/2024
3894,35,Male,Buenos Aires,Gold,Website,1/17/2025
3895,25,Female,Mexico,Silver,MobileApp,1/26/2021
3896,18,Male,Sao Paolo,Silver,Website,12/20/2024
3897,35,Female,Sao Paolo,Gold,Store,11/1/2024
3898,20,Female,Mexico,Silver,Website,6/20/2024
3899,25,Female,Sao Paolo,Silver,Store,4/15/2023
3900,18,Male,Sao Paolo,Gold,Store,9/20/2022
3901,20,Female,Mexico,Silver,Website,9/8/2024
3902,25,Female,Sao Paolo,Gold,Website,4/18/2024
3903,18,Female,Sao Paolo,Platinum,Store,2/13/2023
3904,50,Male,Sao Paolo,Silver,Store,10/6/2023
3905,18,Male,Sao Paolo,Silver,MobileApp,7/8/2025
3906,30,Male,Sao Paolo,Silver,MobileApp,9/23/2021
3907,20,Male,Sao Paolo,Silver,Store,7/4/2022
3908,25,Female,Sao Paolo,Silver,Store,11/4/2024
3909,50,Female,Mexico,Silver,Amazon,3/18/2021
3910,20,Male,Buenos Aires,Silver,MobileApp,6/26/2025
3911,55,Female,Sao Paolo,Silver,Mercado Libre,3/28/2025
3912,20,Male,Mexico,Gold,Store,12/9/2023
3913,35,Male,Sao Paolo,Gold,Website,10/11/2023
3914,30,Male,Sao Paolo,Gold,Store,7/1/2024
3915,45,Male,Sao Paolo,Silver,Website,11/4/2024
3916,30,Female,Mexico,Silver,Store,6/26/2024
3917,30,Male,Mexico,Gold,Store,1/1/2024
3918,20,Female,Mexico,Silver,Store,3/23/2022
3919,20,Male,Sao Paolo,Silver,Website,5/21/2022
3920,50,Female,Sao Paolo,Gold,Website,9/29/2025
3921,25,Male,Mexico,Silver,Website,6/30/2024
3922,25,Male,Sao Paolo,Silver,Amazon,9/23/2023
3923,40,Male,Mexico,Gold,MobileApp,5/20/2023
3924,25,Male,Mexico,Platinum,Website,10/26/2021
3925,55,Male,Mexico,Silver,Mercado Libre,1/4/2023
3926,35,Female,Buenos Aires,Silver,Website,12/20/2023
3927,30,Female,Buenos Aires,Silver,Store,10/12/2024
3928,45,Female,Mexico,Gold,Mercado Libre,6/6/2021
3929,18,Male,Mexico,Silver,Store,12/8/2021
3930,25,Male,Sao Paolo,Silver,Website,9/1/2023
3931,30,Male,Buenos Aires,Platinum,Store,6/13/2023
3932,20,Female,Sao Paolo,Silver,Website,5/10/2024
3933,35,Female,Sao Paolo,Platinum,Website,11/25/2023
3934,50,Female,Sao Paolo,Platinum,Store,4/8/2025
3935,25,Female,Sao Paolo,Silver,Website,1/19/2025
3936,25,Male,Mexico,Gold,MobileApp,7/6/2023
3937,55,Male,Mexico,Silver,Store,4/3/2024
3938,25,Male,Sao Paolo,Gold,Store,11/18/2023
3939,30,Male,Sao Paolo,Gold,Store,10/27/2024
3940,25,Male,Buenos Aires,Silver,MobileApp,11/10/2021
3941,50,Male,Mexico,Gold,MobileApp,5/8/2025
3942,30,Female,Buenos Aires,Gold,Amazon,7/31/2024
3943,40,Female,Sao Paolo,Silver,Store,8/14/2024
3944,40,Female,Mexico,Silver,Store,4/20/2022
3945,25,Female,Sao Paolo,Silver,Store,8/20/2022
3946,25,Male,Sao Paolo,Silver,Store,10/4/2024
3947,40,Male,Sao Paolo,Platinum,Website,9/28/2022
3948,25,Female,Sao Paolo,Gold,Mercado Libre,3/21/2022
3949,40,Male,Sao Paolo,Silver,Store,5/15/2024
3950,50,Male,Buenos Aires,Silver,Mercado Libre,2/21/2022
3951,35,Male,Sao Paolo,Silver,Store,3/15/2022
3952,35,Male,Sao Paolo,Silver,Amazon,6/14/2021
3953,40,Male,Sao Paolo,Silver,Store,5/2/2025
3954,40,Male,Sao Paolo,Silver,Amazon,2/24/2022
3955,25,Male,Mexico,Silver,Store,10/26/2024
3956,18,Female,Sao Paolo,Platinum,Amazon,8/19/2025
3957,25,Male,Mexico,Gold,Store,7/13/2024
3958,35,Male,Sao Paolo,Gold,Store,7/26/2024
3959,30,Male,Mexico,Silver,Website,9/15/2023
3960,35,Male,Mexico,Platinum,Store,4/27/2022
3961,25,Female,Buenos Aires,Gold,Website,6/1/2022
3962,35,Female,Buenos Aires,Gold,Mercado Libre,3/23/2021
3963,20,Female,Mexico,Silver,Website,4/29/2021
3964,35,Male,Sao Paolo,Silver,MobileApp,7/19/2025
3965,30,Female,Mexico,Silver,Store,8/19/2024
3966,20,Female,Mexico,Silver,Website,5/23/2024
3967,25,Male,Buenos Aires,Gold,Website,1/28/2021
3968,35,Male,Sao Paolo,Platinum,Amazon,2/20/2023
3969,30,Male,Sao Paolo,Silver,Store,5/13/2022
3970,20,Female,Mexico,Silver,Website,6/21/2022
3971,55,Female,Sao Paolo,Gold,Store,6/3/2022
3972,35,Male,Sao Paolo,Silver,Store,7/13/2021
3973,55,Female,Sao Paolo,Gold,Store,8/15/2022
3974,25,Male,Mexico,Gold,Store,3/18/2022
3975,30,Male,Buenos Aires,Silver,Store,11/26/2023
3976,45,Female,Sao Paolo,Gold,Store,9/15/2021
3977,30,Female,Sao Paolo,Silver,MobileApp,4/23/2021
3978,35,Male,Sao Paolo,Gold,Store,8/10/2024
3979,25,Male,Sao Paolo,Gold,Amazon,10/4/2025
3980,25,Male,Mexico,Gold,Store,1/14/2021
3981,20,Male,Mexico,Silver,Store,8/18/2025
3982,20,Female,Sao Paolo,Silver,Website,6/30/2023
3983,18,Female,Mexico,Silver,Website,6/9/2025
3984,18,Female,Mexico,Silver,Website,5/20/2021
3985,55,Male,Sao Paolo,Gold,Website,10/26/2024
3986,20,Female,Sao Paolo,Silver,Store,12/21/2024
3987,35,Male,Buenos Aires,Gold,Website,1/26/2024
3988,40,Female,Sao Paolo,Silver,Website,11/28/2022
3989,30,Female,Mexico,Silver,Store,2/20/2025
3990,20,Female,Sao Paolo,Gold,MobileApp,9/27/2024
3991,35,Male,Mexico,Silver,MobileApp,5/20/2023
3992,35,Male,Mexico,Gold,Store,2/24/2025
3993,35,Male,Mexico,Silver,MobileApp,3/4/2025
3994,40,Female,Buenos Aires,Platinum,Amazon,12/26/2024
3995,55,Male,Buenos Aires,Silver,Website,7/8/2021
3996,30,Male,Mexico,Gold,Store,3/23/2021
3997,25,Male,Sao Paolo,Silver,Amazon,4/18/2024
3998,35,Female,Sao Paolo,Silver,Store,8/16/2023
3999,18,Male,Mexico,Platinum,Store,6/17/2023
4000,45,Female,Mexico,Gold,Store,8/25/2023
4001,20,Female,Sao Paolo,Silver,MobileApp,12/9/2024
4002,25,Female,Sao Paolo,Silver,Amazon,2/3/2024
4003,40,Male,Mexico,Silver,Website,1/16/2022
4004,30,Male,Sao Paolo,Silver,Mercado Libre,12/23/2022
4005,25,Male,Sao Paolo,Gold,Store,11/25/2021
4006,30,Male,Mexico,Silver,Store,6/26/2024
4007,45,Male,Mexico,Silver,Website,3/13/2021
4008,25,Female,Sao Paolo,Gold,Mercado Libre,8/24/2025
4009,45,Male,Sao Paolo,Silver,Website,5/13/2021
4010,18,Female,Sao Paolo,Gold,Store,6/17/2024
4011,40,Male,Sao Paolo,Platinum,Store,1/7/2024
4012,40,Female,Mexico,Silver,Store,7/24/2022
4013,20,Female,Mexico,Gold,Store,4/6/2022
4014,25,Female,Sao Paolo,Silver,Store,5/5/2021
4015,20,Female,Sao Paolo,Silver,Amazon,11/1/2023
4016,35,Female,Sao Paolo,Silver,Website,1/31/2025
4017,30,Female,Buenos Aires,Silver,Website,12/1/2024
4018,35,Male,Sao Paolo,Silver,Store,7/30/2023
4019,20,Male,Buenos Aires,Silver,Store,1/27/2021
4020,20,Male,Buenos Aires,Gold,Website,7/26/2021
4021,18,Male,Mexico,Gold,Amazon,5/30/2024
4022,25,Male,Mexico,Platinum,Website,11/8/2021
4023,30,Male,Sao Paolo,Silver,Amazon,1/17/2022
4024,45,Male,Mexico,Silver,MobileApp,8/31/2024
4025,35,Male,Sao Paolo,Silver,Store,5/16/2024
4026,25,Male,Buenos Aires,Silver,Store,7/3/2025
4027,55,Female,Sao Paolo,Silver,Website,10/23/2021
4028,35,Male,Mexico,Gold,Store,2/6/2022
4029,50,Female,Sao Paolo,Silver,Store,12/29/2024
4030,30,Male,Buenos Aires,Silver,Store,5/16/2025
4031,25,Female,Sao Paolo,Silver,Store,5/2/2021
4032,18,Female,Mexico,Silver,Amazon,1/21/2023
4033,35,Female,Sao Paolo,Silver,Store,4/16/2021
4034,20,Female,Sao Paolo,Silver,Store,3/2/2023
4035,25,Male,Mexico,Gold,Website,11/26/2023
4036,30,Female,Buenos Aires,Silver,Website,4/23/2025
4037,30,Female,Sao Paolo,Gold,Website,3/13/2021
4038,35,Female,Buenos Aires,Silver,Amazon,7/22/2022
4039,20,Female,Mexico,Silver,MobileApp,4/5/2024
4040,25,Male,Buenos Aires,Gold,Website,5/29/2024
4041,35,Female,Sao Paolo,Silver,Store,3/17/2021
4042,55,Male,Sao Paolo,Silver,Website,12/23/2022
4043,35,Female,Buenos Aires,Gold,Website,10/7/2023
4044,50,Male,Sao Paolo,Silver,MobileApp,5/19/2024
4045,40,Female,Mexico,Silver,Mercado Libre,8/16/2021
4046,30,Male,Sao Paolo,Gold,Website,10/27/2025
4047,20,Male,Sao Paolo,Gold,Website,3/29/2022
4048,35,Female,Mexico,Silver,Store,2/5/2023
4049,35,Female,Mexico,Silver,Store,5/2/2022
4050,35,Female,Mexico,Gold,Store,10/30/2022
4051,30,Male,Sao Paolo,Silver,Store,2/6/2025
4052,30,Male,Sao Paolo,Silver,Store,8/12/2025
4053,25,Female,Sao Paolo,Silver,Store,4/10/2023
4054,30,Female,Sao Paolo,Platinum,Website,3/2/2023
4055,20,Female,Buenos Aires,Silver,Website,8/29/2023
4056,40,Male,Mexico,Gold,Website,5/5/2022
4057,20,Female,Sao Paolo,Silver,Website,1/11/2022
4058,18,Male,Buenos Aires,Silver,Store,8/19/2021
4059,25,Male,Sao Paolo,Gold,Mercado Libre,12/3/2022
4060,35,Male,Mexico,Platinum,Store,6/2/2024
4061,25,Male,Sao Paolo,Silver,Amazon,4/20/2022
4062,25,Female,Mexico,Silver,Store,5/20/2025
4063,30,Male,Sao Paolo,Platinum,Website,7/2/2025
4064,25,Male,Sao Paolo,Gold,Store,1/9/2024
4065,50,Male,Sao Paolo,Silver,Store,7/27/2025
4066,50,Male,Sao Paolo,Silver,Store,9/6/2025
4067,30,Female,Sao Paolo,Gold,MobileApp,5/19/2025
4068,25,Male,Sao Paolo,Gold,Store,5/18/2024
4069,35,Male,Sao Paolo,Platinum,Website,8/13/2024
4070,18,Female,Mexico,Silver,Store,6/22/2025
4071,30,Female,Sao Paolo,Silver,Store,4/10/2024
4072,25,Female,Mexico,Gold,Amazon,1/18/2024
4073,50,Male,Sao Paolo,Silver,Amazon,8/14/2021
4074,18,Female,Buenos Aires,Silver,Website,5/23/2021
4075,30,Female,Buenos Aires,Silver,Store,12/9/2022
4076,35,Female,Sao Paolo,Silver,Store,9/11/2025
4077,30,Female,Mexico,Silver,Mercado Libre,2/23/2021
4078,18,Male,Sao Paolo,Gold,Store,7/15/2021
4079,55,Female,Buenos Aires,Gold,MobileApp,10/19/2025
4080,30,Male,Mexico,Silver,Store,2/21/2025
4081,35,Male,Sao Paolo,Silver,Mercado Libre,4/25/2023
4082,20,Male,Sao Paolo,Silver,Store,10/25/2021
4083,30,Male,Sao Paolo,Gold,Store,12/24/2024
4084,25,Female,Sao Paolo,Silver,Website,6/21/2022
4085,18,Female,Mexico,Gold,Mercado Libre,8/2/2022
4086,20,Female,Sao Paolo,Silver,Mercado Libre,8/26/2025
4087,40,Female,Sao Paolo,Silver,MobileApp,5/15/2022
4088,20,Male,Sao Paolo,Gold,MobileApp,9/16/2022
4089,20,Male,Sao Paolo,Silver,Website,4/21/2023
4090,30,Female,Sao Paolo,Silver,MobileApp,7/25/2021
4091,40,Female,Buenos Aires,Silver,Amazon,5/30/2023
4092,18,Male,Sao Paolo,Silver,Website,3/6/2024
4093,30,Female,Mexico,Silver,Website,2/12/2022
4094,20,Male,Sao Paolo,Silver,Website,10/6/2021
4095,18,Male,Sao Paolo,Gold,Website,1/8/2025
4096,18,Male,Mexico,Gold,Amazon,11/8/2022
4097,40,Male,Sao Paolo,Gold,Store,7/30/2023
4098,20,Female,Sao Paolo,Silver,Store,9/28/2021
4099,18,Female,Mexico,Gold,Website,3/17/2022
4100,25,Male,Sao Paolo,Silver,Store,6/5/2024
4101,40,Female,Sao Paolo,Silver,Website,5/7/2021
4102,25,Female,Mexico,Silver,Amazon,7/17/2024
4103,25,Male,Mexico,Platinum,Website,5/2/2022
4104,18,Male,Sao Paolo,Silver,Amazon,7/2/2022
4105,25,Female,Sao Paolo,Platinum,Store,3/24/2024
4106,30,Female,Sao Paolo,Silver,Amazon,8/8/2025
4107,30,Female,Sao Paolo,Silver,Website,9/13/2023
4108,25,Male,Mexico,Silver,Store,7/26/2023
4109,25,Female,Buenos Aires,Gold,Website,2/11/2023
4110,20,Male,Buenos Aires,Silver,Mercado Libre,1/19/2021
4111,25,Male,Sao Paolo,Gold,Store,3/1/2022
4112,18,Male,Sao Paolo,Gold,Website,7/25/2023
4113,40,Male,Mexico,Gold,Amazon,2/27/2021
4114,55,Male,Sao Paolo,Silver,Store,2/27/2022
4115,55,Male,Mexico,Platinum,Website,4/21/2025
4116,45,Male,Mexico,Gold,Website,10/13/2025
4117,35,Female,Buenos Aires,Silver,Store,4/24/2023
4118,35,Male,Sao Paolo,Gold,Website,8/11/2025
4119,25,Male,Sao Paolo,Silver,Store,1/31/2024
4120,35,Male,Buenos Aires,Silver,MobileApp,1/5/2024
4121,30,Male,Mexico,Silver,Store,5/23/2025
4122,30,Female,Buenos Aires,Silver,Store,3/7/2021
4123,40,Male,Sao Paolo,Silver,Website,3/26/2023
4124,25,Female,Mexico,Silver,Store,10/24/2025
4125,25,Male,Mexico,Gold,Store,3/20/2024
4126,50,Male,Sao Paolo,Platinum,MobileApp,6/21/2023
4127,18,Female,Mexico,Platinum,Amazon,3/13/2022
4128,30,Female,Mexico,Silver,Amazon,3/1/2023
4129,50,Male,Sao Paolo,Gold,Website,12/28/2023
4130,35,Female,Sao Paolo,Silver,Amazon,8/23/2021
4131,30,Male,Mexico,Gold,Amazon,10/5/2025
4132,20,Female,Sao Paolo,Silver,Store,11/6/2022
4133,25,Female,Buenos Aires,Silver,Store,4/8/2021
4134,45,Female,Sao Paolo,Gold,Store,10/30/2023
4135,30,Female,Sao Paolo,Silver,Website,7/16/2023
4136,30,Male,Buenos Aires,Silver,Amazon,3/8/2025
4137,18,Female,Buenos Aires,Gold,Website,1/31/2023
4138,18,Male,Sao Paolo,Silver,Website,2/22/2025
4139,55,Male,Mexico,Silver,Store,3/3/2022
4140,25,Male,Sao Paolo,Silver,Store,8/15/2021
4141,35,Male,Sao Paolo,Silver,Website,5/30/2025
4142,18,Female,Sao Paolo,Silver,Mercado Libre,1/17/2021
4143,35,Female,Sao Paolo,Gold,Store,7/17/2022
4144,50,Female,Buenos Aires,Silver,Amazon,8/16/2021
4145,30,Male,Mexico,Gold,Store,12/7/2022
4146,20,Male,Buenos Aires,Silver,Website,6/15/2024
4147,30,Female,Mexico,Silver,Website,11/5/2024
4148,40,Male,Sao Paolo,Gold,Amazon,11/11/2024
4149,25,Female,Mexico,Gold,Store,10/31/2022
4150,45,Female,Buenos Aires,Gold,Store,9/11/2021
4151,35,Female,Mexico,Platinum,Store,8/24/2024
4152,45,Male,Mexico,Silver,Amazon,8/30/2024
4153,35,Female,Buenos Aires,Silver,Store,8/17/2024
4154,20,Male,Sao Paolo,Gold,Store,4/28/2021
4155,25,Female,Mexico,Silver,Website,2/19/2021
4156,20,Male,Buenos Aires,Silver,Website,5/7/2025
4157,50,Male,Buenos Aires,Silver,MobileApp,4/19/2024
4158,40,Male,Sao Paolo,Gold,Amazon,6/27/2022
4159,35,Female,Mexico,Silver,Website,11/23/2021
4160,25,Male,Mexico,Silver,Amazon,3/7/2025
4161,20,Male,Sao Paolo,Silver,MobileApp,2/28/2025
4162,40,Male,Mexico,Gold,Store,8/2/2023
4163,30,Female,Sao Paolo,Silver,Amazon,6/23/2024
4164,20,Female,Sao Paolo,Silver,Website,8/25/2022
4165,35,Female,Sao Paolo,Gold,Store,4/16/2025
4166,18,Female,Mexico,Platinum,Website,4/12/2021
4167,25,Male,Sao Paolo,Gold,Store,6/7/2024
4168,30,Male,Sao Paolo,Gold,Store,1/23/2022
4169,20,Female,Sao Paolo,Silver,MobileApp,6/21/2025
4170,60,Male,Sao Paolo,Silver,MobileApp,5/22/2025
4171,20,Male,Sao Paolo,Silver,MobileApp,9/24/2025
4172,20,Male,Sao Paolo,Gold,Store,5/19/2024
4173,20,Male,Mexico,Silver,Mercado Libre,10/11/2022
4174,40,Male,Mexico,Gold,Store,12/24/2024
4175,25,Male,Sao Paolo,Platinum,Store,12/5/2021
4176,30,Male,Sao Paolo,Silver,Store,7/3/2021
4177,18,Male,Mexico,Silver,Store,2/25/2021
4178,18,Male,Sao Paolo,Silver,Store,9/6/2023
4179,25,Male,Buenos Aires,Silver,Website,7/29/2024
4180,40,Male,Mexico,Silver,Amazon,7/26/2022
4181,45,Female,Sao Paolo,Gold,Mercado Libre,2/26/2024
4182,18,Male,Sao Paolo,Silver,MobileApp,12/18/2022
4183,30,Female,Mexico,Silver,Website,10/16/2025
4184,50,Female,Sao Paolo,Silver,MobileApp,7/21/2025
4185,25,Female,Sao Paolo,Platinum,MobileApp,10/5/2023
4186,40,Male,Sao Paolo,Gold,Website,3/12/2025
4187,20,Male,Mexico,Platinum,MobileApp,5/27/2025
4188,50,Male,Mexico,Platinum,Website,8/4/2021
4189,40,Female,Sao Paolo,Silver,Store,1/19/2024
4190,50,Male,Mexico,Silver,Website,8/2/2023
4191,35,Female,Sao Paolo,Silver,Website,11/10/2021
4192,25,Female,Mexico,Silver,MobileApp,8/21/2021
4193,50,Male,Sao Paolo,Gold,Store,1/15/2023
4194,25,Male,Mexico,Silver,Website,7/29/2022
4195,25,Female,Buenos Aires,Silver,Amazon,6/7/2023
4196,35,Male,Sao Paolo,Gold,Mercado Libre,9/4/2021
4197,40,Male,Sao Paolo,Gold,Store,3/18/2022
4198,50,Female,Sao Paolo,Gold,Store,5/15/2021
4199,20,Male,Sao Paolo,Silver,Website,10/13/2023
4200,40,Female,Sao Paolo,Gold,Store,10/23/2023
4201,35,Female,Buenos Aires,Silver,Store,6/10/2021
4202,18,Female,Buenos Aires,Silver,Store,5/20/2021
4203,25,Male,Sao Paolo,Gold,MobileApp,10/31/2021
4204,25,Male,Mexico,Platinum,MobileApp,1/23/2025
4205,25,Male,Mexico,Silver,Website,10/4/2025
4206,60,Male,Mexico,Silver,Website,5/5/2021
4207,35,Male,Sao Paolo,Silver,Website,7/26/2023
4208,35,Male,Sao Paolo,Silver,Store,10/2/2024
4209,55,Male,Sao Paolo,Gold,Website,6/6/2025
4210,25,Male,Sao Paolo,Silver,Store,9/9/2024
4211,40,Female,Mexico,Gold,Website,2/11/2022
4212,25,Male,Mexico,Gold,Store,2/1/2025
4213,45,Male,Sao Paolo,Silver,Website,6/13/2021
4214,20,Female,Sao Paolo,Silver,Website,5/12/2023
4215,50,Female,Buenos Aires,Silver,Store,8/28/2021
4216,20,Male,Mexico,Silver,Store,5/21/2024
4217,25,Male,Buenos Aires,Silver,Store,5/29/2021
4218,40,Female,Sao Paolo,Silver,Website,8/7/2022
4219,25,Female,Mexico,Gold,Store,2/1/2024
4220,35,Female,Mexico,Silver,Store,4/21/2024
4221,25,Female,Buenos Aires,Gold,Website,5/20/2022
4222,35,Male,Sao Paolo,Silver,MobileApp,9/16/2025
4223,20,Male,Sao Paolo,Gold,Store,6/9/2022
4224,18,Male,Sao Paolo,Platinum,Website,11/4/2024
4225,25,Female,Buenos Aires,Silver,Amazon,8/13/2025
4226,30,Female,Buenos Aires,Gold,Amazon,2/14/2023
4227,20,Female,Buenos Aires,Gold,Store,11/14/2023
4228,25,Male,Buenos Aires,Gold,MobileApp,12/2/2022
4229,25,Male,Sao Paolo,Gold,Website,3/2/2024
4230,18,Male,Sao Paolo,Silver,Mercado Libre,10/15/2023
4231,30,Female,Sao Paolo,Silver,Website,2/19/2021
